OBJECTID,Address Grid High,Address Grid Low,ENG_UNIQUE,Township Id,Road Id,Segment Id,Subsegment Id,Right City,Left County,Right County,Left State,Right State,Left FIPS,Right FIPS,Cardinality,Number of Lanes,Speed,Left City,Left Township,Right Township,Jurisdiction,Beginning Log Point,3D Length,Surface Type,Travel Direction,Reverse Direction,Divided,Alternate Pre Direction,Alternate Street Name,Alternate Suffix Direction,Alternate Street Type,End Log Point,Beginning Log Point 2,End Log Point 2,NLFID 2,Overlapping Road,Road ID,Pre Direction,Suffix Direction,Left To Address,Left From Address,Right To Address,Right From Address,Left Zip Code,Right Zip Code,Street Name,Street Type,Road Number,NLFID,Pre Type,Full Street Name,PNAME,Left Community,Right Community,Shield,SHAPE__Length
13997,2800,1100, ,,41,847,1, ,DEL,DEL,OH,OH,43106,43106,C,1,25, ,LIBERTY TWP,LIBERTY TWP,T,0,0,P,F,True,N, , , , ,0,0,0, , ,941084701, , ,0,0,0,0,43065,43065,CARRIAGE,RD,334,TDELTR00334**C, ,CARRIAGE RD,CARRIAGE,LIBERTY TWP,LIBERTY TWP, ,33.1518731249471
13998,10500,3121, ,,21,715,7, ,DEL,DEL,OH,OH,43106,43106,N,1,55, ,LIBERTY TWP,LIBERTY TWP,S,0,0,P,T,True,N, ,STATE ROUTE 315/SR 315/ST RT 315/315, , ,0,0,0, , ,921071507, , ,0,0,0,0,43065,43065,OLENTANGY RIVER,RD,315,SDELSR00315**N, ,OLENTANGY RIVER RD,OLENTANGY RIVER,LIBERTY TWP,LIBERTY TWP, ,79.0571200222835
13999,10500,3121, ,,21,715,9, ,DEL,DEL,OH,OH,43106,43106,N,1,55, ,LIBERTY TWP,LIBERTY TWP,S,0,0,P,T,True,N, ,STATE ROUTE 315/SR 315/ST RT 315/315, , ,0,0,0, , ,921071509, , ,0,0,0,0,43065,43065,OLENTANGY RIVER,RD,315,SDELSR00315**N, ,OLENTANGY RIVER RD,OLENTANGY RIVER,LIBERTY TWP,LIBERTY TWP, ,12.2563260301878
14000,10500,3121, ,,21,715,10, ,DEL,DEL,OH,OH,43106,43106,N,1,55, ,LIBERTY TWP,LIBERTY TWP,S,0,0,P,T,True,N, ,STATE ROUTE 315/SR 315/ST RT 315/315, , ,0,0,0, , ,921071510, , ,0,0,0,0,43065,43065,OLENTANGY RIVER,RD,315,SDELSR00315**N, ,OLENTANGY RIVER RD,OLENTANGY RIVER,LIBERTY TWP,LIBERTY TWP, ,35.2355889738747
14001,10500,3121, ,,21,715,6, ,DEL,DEL,OH,OH,43106,43106,C,1,55, ,LIBERTY TWP,LIBERTY TWP,S,0,0,P,F,True,N, ,STATE ROUTE 315/SR 315/ST RT 315/315, , ,0,0,0, , ,921071506, , ,0,0,0,0,43065,43065,OLENTANGY RIVER,RD,315,SDELSR00315**C, ,OLENTANGY RIVER RD,OLENTANGY RIVER,LIBERTY TWP,LIBERTY TWP, ,38.3601746785254
14002,1100,767, ,,41,881,3, ,DEL,DEL,OH,OH,43106,43106,C,1,35, ,LIBERTY TWP,LIBERTY TWP,T,0,0,P,F,True,N,WEST,ORANGE, ,RD,0,0,0, , ,941088103,W, ,0,0,0,0,43065,43065,ORANGE,RD,114,TDELTR00114**C, ,W ORANGE RD,ORANGE,LIBERTY TWP,LIBERTY TWP, ,42.9671332220495
14003,1100,767, ,,41,881,4, ,DEL,DEL,OH,OH,43106,43106,N,1,35, ,LIBERTY TWP,LIBERTY TWP,T,0,0,P,T,True,N,WEST,ORANGE, ,RD,0,0,0, , ,941088104,W, ,0,0,0,0,43065,43065,ORANGE,RD,114,TDELTR00114**N, ,W ORANGE RD,ORANGE,LIBERTY TWP,LIBERTY TWP, ,32.1451846042242
14004,10500,3121, ,,21,715,5, ,DEL,DEL,OH,OH,43106,43106,C,1,55, ,LIBERTY TWP,LIBERTY TWP,S,0,0,P,F,True,N, ,STATE ROUTE 315/SR 315/ST RT 315/315, , ,0,0,0, , ,921071505, , ,0,0,0,0,43065,43065,OLENTANGY RIVER,RD,315,SDELSR00315**C, ,OLENTANGY RIVER RD,OLENTANGY RIVER,LIBERTY TWP,LIBERTY TWP, ,21.4322153962737
14005,6800,6700, ,,63,618,15, ,DEL,DEL,OH,OH,18140,18140,C,2,15, ,CONCORD TWP,CONCORD TWP,P,0,0,P,B, ,N, , , , ,0,0,0, , ,463061815, , ,6758,6778,0,0,43015,43015,BLUFFVIEW,LNDG,81487,PDELTR81487**C, ,BLUFFVIEW LNDG,BLUFFVIEW,CONCORD TWP,CONCORD TWP, ,65.9636854276746
14006,10400,5620, ,,12,676,2, ,DEL,DEL,OH,OH,58618,58618,C,4,45, ,ORANGE TWP,ORANGE TWP,S,0,0,P,B,True,N, ,US HIGHWAY 23/US 23/US HWY 23/23,S/S/S/, ,0,0,0, , ,1112067602, , ,0,0,0,0,43065,43035,COLUMBUS,PIKE,23,SDELUS00023**C, ,COLUMBUS PIKE,COLUMBUS,ORANGE TWP,ORANGE TWP, ,15.5550310159524
14007,4419,501,HOME,,35,884,2,POWELL,DEL,DEL,OH,OH,64486,64486,C,2,45,POWELL, , ,M,0,0,P,B,True,N, , , , ,0,0,0,CDELCR00124**C, ,935088402, , ,0,0,0,0,43065,43065,HOME,RD,124,CDELCR00124**C, ,HOME RD,HOME,POWELL,POWELL, ,77.3616096609751
14008,7434,7316, ,,61,894,0,POWELL,DEL,DEL,OH,OH,64486,64486,C,2,15,POWELL, , ,P,0,0,P,B,True,N, , , , ,0,0,0, , ,961089400, , ,7414,7434,7393,7417,43065,43065,LIBERTY RESERVE,DR,1511,PDELMR01511*AC, ,LIBERTY RESERVE DR,LIBERTY RESERVE,POWELL,POWELL, ,137.278465928471
14009,7434,7316, ,,61,894,1,POWELL,DEL,DEL,OH,OH,64486,64486,C,2,15,POWELL, , ,P,0,0,P,B,True,N, , , , ,0,0,0, , ,961089401, , ,7316,7396,7329,7381,43065,43065,LIBERTY RESERVE,DR,1511,PDELMR01511**C, ,LIBERTY RESERVE DR,LIBERTY RESERVE,POWELL,POWELL, ,198.233250698569
14010,7387,7253, ,,61,894,2,POWELL,DEL,DEL,OH,OH,64486,64486,C,2,15,POWELL, , ,P,0,0,P,B,True,N, , , , ,0,0,0, , ,961089402, , ,7256,7380,7255,7387,43065,43065,LIBERTY RESERVE,PL,1512,PDELMR01512**C, ,LIBERTY RESERVE PL,LIBERTY RESERVE,POWELL,POWELL, ,240.925288379483
14011,8400,8200, ,,55,1,4,COLUMBUS,DEL,DEL,OH,OH,18000,18000,C,2,25,COLUMBUS, , ,M,0,0,P,B, ,N, , , , ,0,0,0, , ,1155000104, , ,0,0,0,0,43240,43240,CERES,DR,1513,MDELMR01513**C, ,CERES DR,CERES,COLUMBUS,COLUMBUS, ,436.874676771851
14012,2202,700, ,,35,431,4,COLUMBUS,DEL,DEL,OH,OH,18000,18000,N,2,45,COLUMBUS, , ,M,0,0,P,T, ,Y, , , , ,0,0,0, ,N,1135043104, , ,2202,2202,0,0,43240,43240,POLARIS,PKWY,615,CDELCR00615**N, ,POLARIS PKWY,POLARIS,COLUMBUS,COLUMBUS, ,72.8154520112705
14013,1500,1300, ,,55,366,91,SUNBURY,DEL,DEL,OH,OH,75602,75602,C,2,25,SUNBURY, , ,M,0,0,P,B, ,N, , , , ,0,0,0, , ,155036691, , ,1403,1423,1392,1382,43074,43074,MERION,CT,1043,MDELMR01043**C, ,MERION CT,MERION,SUNBURY,SUNBURY, ,62.4128374268488
14014,1800,1500, ,,55,366,92,SUNBURY,DEL,DEL,OH,OH,75602,75602,C,2,25,SUNBURY, , ,M,0,0,P,B, ,N, , , , ,0,0,0, , ,155036692, , ,1712,1700,1711,1693,43074,43074,CABOT,LN,1456,MDELMR01456**C, ,CABOT LN,CABOT,SUNBURY,SUNBURY, ,157.073571989692
14015,88,1, ,,55,974,2,DELAWARE,DEL,DEL,OH,OH,21434,21434,C,2,25,DELAWARE, , ,M,0,0,P,B, ,N, , , , ,0,0,0, , ,555097402, , ,0,0,0,0,43015,43015,FLAX,ST,151,MDELMR00151**C, ,FLAX ST,FLAX,DELAWARE,DELAWARE, ,8.26378559374944
14016,278,250, ,,61,77,17,DELAWARE,DEL,DEL,OH,OH,21434,21434,C,2,25,DELAWARE, , ,P,0,0,P,B, ,N, , , , ,0,0,0, , ,561007717, , ,278,250,271,271,43015,43015,VIA CORSO, ,81496,PDELMR81496**C, ,VIA CORSO,VIA CORSO,DELAWARE,DELAWARE, ,184.246298378326
14017,334,300, ,,61,77,18,DELAWARE,DEL,DEL,OH,OH,21434,21434,C,2,25,DELAWARE, , ,P,0,0,P,B, ,N, , , , ,0,0,0, , ,561007718, , ,326,334,323,331,43015,43015,VIA CONDOTTI, ,81497,PDELMR81497**C, ,VIA CONDOTTI,VIA CONDOTTI,DELAWARE,DELAWARE, ,85.5038422471754
14018,334,300, ,,61,77,19,DELAWARE,DEL,DEL,OH,OH,21434,21434,C,2,25,DELAWARE, , ,P,0,0,P,B, ,N, , , , ,0,0,0, , ,561007719, , ,304,316,307,321,43015,43015,VIA CONDOTTI, ,81497,PDELMR81497**C, ,VIA CONDOTTI,VIA CONDOTTI,DELAWARE,DELAWARE, ,92.206808245573
14019,248,172, ,,61,77,16,DELAWARE,DEL,DEL,OH,OH,21434,21434,C,2,25,DELAWARE, , ,P,0,0,P,B, ,N, , , , ,0,0,0, , ,561007716, , ,248,200,223,201,43015,43015,VIA VENETO, ,81495,PDELMR81495**C, ,VIA VENETO,VIA VENETO,DELAWARE,DELAWARE, ,245.476979230549
14020,248,172, ,,61,77,15,DELAWARE,DEL,DEL,OH,OH,21434,21434,C,2,25,DELAWARE, , ,P,0,0,P,B, ,N, , , , ,0,0,0, , ,561007715, , ,188,172,199,199,43015,43015,VIA VENETO, ,81495,PDELMR81495**C, ,VIA VENETO,VIA VENETO,DELAWARE,DELAWARE, ,101.730612207744
14021,334,300, ,,61,77,20,DELAWARE,DEL,DEL,OH,OH,21434,21434,C,2,25,DELAWARE, , ,P,0,0,P,B, ,N, , , , ,0,0,0, , ,561007720, , ,300,302,0,0,43015,43015,VIA CONDOTTI, ,81497,PDELMR81497**C, ,VIA CONDOTTI,VIA CONDOTTI,DELAWARE,DELAWARE, ,39.1453114848406
14022,0,0, ,,61,77,14,DELAWARE,DEL,DEL,OH,OH,21434,21434,C,2,25,DELAWARE, , ,P,0,0,P,B, ,N, , , , ,0,0,0, , ,561007714, , ,0,0,0,0,43015,43015,VIA VITTORIO, ,81494,PDELMR81494**C, ,VIA VITTORIO,VIA VITTORIO,DELAWARE,DELAWARE, ,90.0202857477747
14023,498,410, ,,55,77,57,DELAWARE,DEL,DEL,OH,OH,21434,21434,C,2,25,DELAWARE, , ,M,0,0,P,B, ,N, , , , ,0,0,0, , ,555007757, , ,0,0,0,0,43015,43015,TERRA ALTA,DR,1373,MDELMR01373**C, ,TERRA ALTA DR,TERRA ALTA,DELAWARE,DELAWARE, ,368.01577080542
14024,7800,7500, ,,63,609,26, ,DEL,DEL,OH,OH,18140,18140,C,2,15, ,CONCORD TWP,CONCORD TWP,P,0,0,P,B, ,N, , , , ,0,0,0, , ,463060926, , ,7613,7607,7636,7636,43065,43065,DULIN FARMS,DR,81498,PDELTR81498**C, ,DULIN FARMS DR,DULIN FARMS,CONCORD TWP,CONCORD TWP, ,191.091758066002
14025,7800,7500, ,,63,609,28, ,DEL,DEL,OH,OH,18140,18140,C,2,15, ,CONCORD TWP,CONCORD TWP,P,0,0,P,B, ,N, , , , ,0,0,0, , ,463060928, , ,7711,7669,7684,7672,43065,43065,DULIN FARMS,DR,81498,PDELTR81498**C, ,DULIN FARMS DR,DULIN FARMS,CONCORD TWP,CONCORD TWP, ,227.552663790477
14026,5000,4900, ,,63,609,29, ,DEL,DEL,OH,OH,18140,18140,C,2,15, ,CONCORD TWP,CONCORD TWP,P,0,0,P,B, ,N, , , , ,0,0,0, , ,463060929, , ,0,0,4941,4965,43065,43065,RIGSBY,RD,81499,PDELTR81499**C, ,RIGSBY RD,RIGSBY,CONCORD TWP,CONCORD TWP, ,97.5150835933696
14027,4900,4800, ,,63,609,30, ,DEL,DEL,OH,OH,18140,18140,C,2,15, ,CONCORD TWP,CONCORD TWP,P,0,0,P,B, ,N, , , , ,0,0,0, , ,463060930, , ,0,0,4876,4888,43065,43065,ALTHEA,AVE,81500,PDELTR81500**C, ,ALTHEA AVE,ALTHEA,CONCORD TWP,CONCORD TWP, ,52.9633766202529
14028,7700,7600, ,,63,609,31, ,DEL,DEL,OH,OH,18140,18140,C,2,15, ,CONCORD TWP,CONCORD TWP,P,0,0,P,B, ,N, , , , ,0,0,0, , ,463060931, , ,7674,7692,0,0,43065,43065,SAGE,ST,81501,PDELTR81501**C, ,SAGE ST,SAGE,CONCORD TWP,CONCORD TWP, ,45.0483096867629
14029,7800,7500, ,,63,609,27, ,DEL,DEL,OH,OH,18140,18140,C,2,15, ,CONCORD TWP,CONCORD TWP,P,0,0,P,B, ,N, , , , ,0,0,0, , ,463060927, , ,7663,7663,0,0,43065,43065,DULIN FARMS,DR,81498,PDELTR81498**C, ,DULIN FARMS DR,DULIN FARMS,CONCORD TWP,CONCORD TWP, ,66.7412961589935
14030,7600,4420,HOME,,31,609,5, ,DEL,DEL,OH,OH,18140,18140,C,2,55, ,CONCORD TWP,CONCORD TWP,C,0,0,P,B,True,N, , , , ,0,0,0,CDELCR00124**C, ,431060905, , ,0,0,4919,4941,43065,43065,HOME,RD,124,CDELCR00124**C, ,HOME RD,HOME,CONCORD TWP,CONCORD TWP, ,258.427173697734
14031,35,10, ,,61,574,1,DELAWARE,DEL,DEL,OH,OH,21434,21434,C,2,15,DELAWARE, , ,P,0,0,P,B, ,N, , , , ,0,0,0, , ,561057401, , ,24,10,35,11,43015,43015,LUCY RIDGE,RD,81502,PDELMR81502**C, ,LUCY RIDGE RD,LUCY RIDGE,DELAWARE,DELAWARE, ,157.426547542306
14032,5800,1,LEWIS CENTER-1,,31,755,3, ,DEL,DEL,OH,OH,58618,58618,C,2,45, ,ORANGE TWP,ORANGE TWP,C,0,0,P,B, ,N, , , , ,0,0,0,CDELCR00106**C,Y,1131075503, , ,0,0,1696,1640,43035,43035,LEWIS CENTER,RD,106,CDELCR00106**C, ,LEWIS CENTER RD,LEWIS CENTER,ORANGE TWP,ORANGE TWP, ,98.52255313766
14033,3600,3200, ,,42,884,33, ,DEL,DEL,OH,OH,43106,43106,C,2,25, ,LIBERTY TWP,LIBERTY TWP,T,0,0,P,B, ,N, , , , ,0,0,0, , ,942088433, , ,0,0,0,0,43065,43065,HYATTS CROSSING,DR,1817,TDELTR01817**C, ,HYATTS CROSSING DR,HYATTS CROSSING,LIBERTY TWP,LIBERTY TWP, ,171.418607874089
14034,3600,3200, ,,42,884,32, ,DEL,DEL,OH,OH,43106,43106,C,2,25, ,LIBERTY TWP,LIBERTY TWP,T,0,0,P,B, ,N, , , , ,0,0,0, , ,942088432, , ,0,0,0,0,43065,43065,HYATTS CROSSING,DR,1817,TDELTR01817**C, ,HYATTS CROSSING DR,HYATTS CROSSING,LIBERTY TWP,LIBERTY TWP, ,227.916941708402
14035,1800,1,HOME,,31,755,10, ,DEL,DEL,OH,OH,58618,58618,C,4,55, ,ORANGE TWP,ORANGE TWP,C,0,0,P,B, ,Y, , , , ,0,0,0,CDELCR00124**C, ,1131070410, , ,0,0,0,0,43035,43035,HOME,RD,124,CDELCR00124**C, ,HOME RD,HOME,ORANGE TWP,ORANGE TWP, ,188.316317446853
14036,1800,1,HOME,,31,755,14, ,DEL,DEL,OH,OH,58618,58618,N,1,55, ,ORANGE TWP,ORANGE TWP,C,0,0,P,T, ,N, , , , ,0,0,0,CDELCR00124**N, ,1131070414, , ,0,0,0,0,43035,43035,HOME,RD,124,CDELCR00124**N, ,HOME RD,HOME,ORANGE TWP,ORANGE TWP, ,56.0944728649639
14037,6000,1500, ,,41,755,0, ,DEL,DEL,OH,OH,58618,58618,C,2,25, ,ORANGE TWP,ORANGE TWP,T,0,0,P,B, ,N, , , , ,0,0,0, , ,1141075500, , ,5906,5906,5933,5933,43035,43035,PIATT,RD,99,TDELTR00099**C, ,PIATT RD,PIATT,ORANGE TWP,ORANGE TWP, ,223.549944093088
14038,6000,1500, ,,41,755,6, ,DEL,DEL,OH,OH,58618,58618,N,1,25, ,ORANGE TWP,ORANGE TWP,T,0,0,P,T, ,N, , , , ,0,0,0, , ,1141075506, , ,0,0,0,0,43035,43035,PIATT,RD,99,TDELTR00099**N, ,PIATT RD,PIATT,ORANGE TWP,ORANGE TWP, ,42.9265711855097
14039,6000,1500, ,,41,755,5, ,DEL,DEL,OH,OH,58618,58618,C,1,25, ,ORANGE TWP,ORANGE TWP,T,0,0,P,F, ,N, , , , ,0,0,0, , ,1141075505, , ,0,0,0,0,43035,43035,PIATT,RD,99,TDELTR00099**C, ,PIATT RD,PIATT,ORANGE TWP,ORANGE TWP, ,47.4858088621432
14040,1800,1,HOME,,31,755,12, ,DEL,DEL,OH,OH,58618,58618,C,1,55, ,ORANGE TWP,ORANGE TWP,C,0,0,P,F, ,N, , , , ,0,0,0,CDELCR00124**C, ,1131070412, , ,0,0,0,0,43035,43035,HOME,RD,124,CDELCR00124**C, ,HOME RD,HOME,ORANGE TWP,ORANGE TWP, ,27.4317207349671
14041,5800,1,LEWIS CENTER-1,,31,755,5, ,DEL,DEL,OH,OH,58618,58618,C,1,45, ,ORANGE TWP,ORANGE TWP,C,0,0,P,F, ,N, , , , ,0,0,0,CDELCR00106**C,Y,1131075505, , ,0,0,0,0,43035,43035,LEWIS CENTER,RD,106,CDELCR00106**C, ,LEWIS CENTER RD,LEWIS CENTER,ORANGE TWP,ORANGE TWP, ,30.162324373201
14042,1800,1,HOME,,31,755,11, ,DEL,DEL,OH,OH,58618,58618,C,2,55, ,ORANGE TWP,ORANGE TWP,C,0,0,P,F, ,Y, , , , ,0,0,0,CDELCR00124**C, ,1131070411, , ,0,0,0,0,43035,43035,HOME,RD,124,CDELCR00124**C, ,HOME RD,HOME,ORANGE TWP,ORANGE TWP, ,71.6276068883598
14043,5800,1,LEWIS CENTER-1,,31,755,6, ,DEL,DEL,OH,OH,58618,58618,C,1,45, ,ORANGE TWP,ORANGE TWP,C,0,0,P,F, ,N, , , , ,0,0,0,CDELCR00106**C,Y,1131075506, , ,0,0,0,0,43035,43035,LEWIS CENTER,RD,106,CDELCR00106**C, ,LEWIS CENTER RD,LEWIS CENTER,ORANGE TWP,ORANGE TWP, ,68.9835453304438
14044,709,652, ,,55,280,8,SUNBURY,DEL,DEL,OH,OH,75602,75602,C,2,25,SUNBURY, , ,M,0,0,P,B,True,N, , , , ,0,0,0, , ,155028008, , ,682,708,697,709,43074,43074,EAGLE,CT,1528,MDELMR01528**C, ,EAGLE CT,EAGLE,SUNBURY,SUNBURY, ,143.552104840502
14045,904,720, ,,55,280,6,SUNBURY,DEL,DEL,OH,OH,75602,75602,C,2,25,SUNBURY, , ,M,0,0,P,B,True,N, , , , ,0,0,0, , ,155028006, , ,720,744,809,809,43074,43074,CALLAWAY,LN,1474,MDELMR01474**C, ,CALLAWAY LN,CALLAWAY,SUNBURY,SUNBURY, ,123.614542039417
14046,632,401, ,,55,280,5,SUNBURY,DEL,DEL,OH,OH,75602,75602,C,2,25,SUNBURY, , ,M,0,0,P,B,True,N, , , , ,0,0,0, , ,155028005, , ,0,0,0,0,43074,43074,WEATHERBY,DR,1476,MDELMR01476**C, ,WEATHERBY DR,WEATHERBY,SUNBURY,SUNBURY, ,143.644125311838
14047,44,30, ,,61,574,2,DELAWARE,DEL,DEL,OH,OH,21434,21434,C,2,15,DELAWARE, , ,P,0,0,P,B, ,N, , , , ,0,0,0, , ,561057402, , ,0,0,30,44,43015,43015,GRANGE,RD,81505,PDELMR81505**C, ,GRANGE RD,GRANGE,DELAWARE,DELAWARE, ,84.838844239968
14048,35,10, ,,61,574,0,DELAWARE,DEL,DEL,OH,OH,21434,21434,C,2,15,DELAWARE, , ,P,0,0,P,B, ,N, , , , ,0,0,0, , ,561057400, , ,0,0,0,0,43015,43015,LUCY RIDGE,RD,81502,PDELMR81502**C, ,LUCY RIDGE RD,LUCY RIDGE,DELAWARE,DELAWARE, ,35.8907534313844
14049,9100,6400, ,,42,669,5, ,DEL,DEL,OH,OH,58618,58618,C,2,25, ,ORANGE TWP,ORANGE TWP,T,0,0,P,B,True,N, , , , ,0,0,0, , ,1142066905, , ,0,0,0,0,43035,43035,GREEN MEADOWS,DR,409,TDELTR00409**C, ,GREEN MEADOWS DR,GREEN MEADOWS,ORANGE TWP,ORANGE TWP, ,630.451812466983
14050,5500,5100, ,,63,618,16, ,DEL,DEL,OH,OH,18140,18140,C,2,15, ,CONCORD TWP,CONCORD TWP,P,0,0,P,B, ,N, , , , ,0,0,0, , ,463061816, , ,5140,5160,5141,5181,43015,43015,BLUFFTON,WAY,81396,PDELTR81396**C, ,BLUFFTON WAY,BLUFFTON,CONCORD TWP,CONCORD TWP, ,104.540249031792
14051,14300,11401,VANS VALLEY,,31,1,2, ,DEL,DEL,OH,OH,75602,77336,C,2,55,SUNBURY, ,TRENTON TWP,C,0,0,P,B, ,N, , , , ,0,0,0, , ,1731000102, , ,12695,12695,12796,12716,43021,43021,VANS VALLEY,RD,19,CDELCR00019**C, ,VANS VALLEY RD,VANS VALLEY,SUNBURY,TRENTON TWP, ,395.543951950395
14052,16181,12001, ,,21,23,1, ,DEL,DEL,OH,OH,77336,77336,C,2,55, ,TRENTON TWP,TRENTON TWP,S,0,0,P,B, ,N, ,SR 37/ST RT 37/37/37E,E/E//, ,0,0,0,SDELSR00037**C,Y,1721002301, ,E,13905,13215,13916,13644,43074,43074,37, ,37,SDELSR00037**C,STATE ROUTE,STATE ROUTE 37 E,STATE ROUTE 37,TRENTON TWP,TRENTON TWP,SR-37,2175.40356692888
14053,16181,12001, ,,21,23,4,SUNBURY,DEL,DEL,OH,OH,77336,75602,C,2,55, ,TRENTON TWP, ,S,0,0,P,B, ,N, ,SR 37/ST RT 37/37/37E,E/E//, ,0,0,0,SDELSR00037**C,Y,1721002304, ,E,12751,12607,0,0,43074,43074,37, ,37,SDELSR00037**C,STATE ROUTE,STATE ROUTE 37 E,STATE ROUTE 37,TRENTON TWP,SUNBURY,SR-37,1034.31834109823
14054,16181,12001, ,,21,23,3, ,DEL,DEL,OH,OH,77336,77336,C,2,55, ,TRENTON TWP,TRENTON TWP,S,0,0,P,B, ,N, ,SR 37/ST RT 37/37/37E,E/E//, ,0,0,0,SDELSR00037**C,Y,1721002303, ,E,0,0,12574,12574,43074,43074,37, ,37,SDELSR00037**C,STATE ROUTE,STATE ROUTE 37 E,STATE ROUTE 37,TRENTON TWP,TRENTON TWP,SR-37,40.8807213304013
14055,7085,6982, ,,55,2049,8,SUNBURY,DEL,DEL,OH,OH,75602,75602,C,2,25,SUNBURY, , ,M,0,0,P,B, ,N, , , , ,0,0,0, , ,155204908, , ,7018,6982,7033,7001,43021,43021,CROWN,DR,1383,MDELMR01383**C, ,CROWN DR,CROWN,SUNBURY,SUNBURY, ,192.583095922804
14056,3900,1, ,,41,2049,8,SUNBURY,DEL,DEL,OH,OH,05788,75602,C,2,55, ,BERLIN TWP, ,T,0,0,P,B,True,N,S/SOUTH/S/,3 B'S & K/THREE B'S & K/THREE BS & K/3B, ,RD/RD/RD/,0,0,0, , ,141204908,S, ,1370,1420,1409,1415,43021,43021,THREE B'S & K,RD,35,TDELTR00035**C, ,S THREE B'S & K RD,THREE B'S & K,BERLIN TWP,SUNBURY, ,258.790469793405
14057,7002,7002, ,,42,2049,10,SUNBURY,DEL,DEL,OH,OH,75602,75602,C,2,25,SUNBURY, , ,M,0,0,P,B, ,N, , , , ,0,0,0, , ,141204910, , ,0,0,0,0,43021,43021,CROWN,DR,99813,TDELTR99813**C, ,CROWN DR,CROWN,SUNBURY,SUNBURY, ,11.359451281129
14058,144,20, ,,55,70,19,DELAWARE,DEL,DEL,OH,OH,21434,21434,C,2,25,DELAWARE, , ,M,0,0,P,B,True,N, , , , ,0,0,0, , ,555007019, , ,86,144,81,143,43015,43015,LITTONDALE,DR,1514,MDELMR01514**C, ,LITTONDALE DR,LITTONDALE,DELAWARE,DELAWARE, ,279.239375073763
14059,401,347, ,,55,70,23,DELAWARE,DEL,DEL,OH,OH,21434,21434,C,2,25,DELAWARE, , ,M,0,0,P,B,True,N, , , , ,0,0,0, , ,555007023, , ,396,400,389,401,43015,43015,STANSTED,DR,1516,MDELMR01516**C, ,STANSTED DR,STANSTED,DELAWARE,DELAWARE, ,125.816756654155
14060,144,20, ,,55,70,20,DELAWARE,DEL,DEL,OH,OH,21434,21434,C,2,25,DELAWARE, , ,M,0,0,P,B,True,N, , , , ,0,0,0, , ,555007020, , ,20,74,21,75,43015,43015,LITTONDALE,DR,1514,MDELMR01514**C, ,LITTONDALE DR,LITTONDALE,DELAWARE,DELAWARE, ,317.647199153549
14061,801,785, ,,55,70,21,DELAWARE,DEL,DEL,OH,OH,21434,21434,C,2,25,DELAWARE, , ,M,0,0,P,B,True,N, , , , ,0,0,0, , ,555007021, , ,792,800,793,801,43015,43015,GRASSINGTON,XING,1515,MDELMR01515**C, ,GRASSINGTON XING,GRASSINGTON,DELAWARE,DELAWARE, ,181.804315334406
14062,437,300, ,,55,70,18,DELAWARE,DEL,DEL,OH,OH,21434,21434,C,2,25,DELAWARE, , ,M,0,0,P,B,True,N, , , , ,0,0,0, , ,555007018, , ,437,377,436,376,43015,43015,BROAD FURROWS,AVE,1464,MDELMR01464**C, ,BROAD FURROWS AVE,BROAD FURROWS,DELAWARE,DELAWARE, ,363.638841950663
14063,401,347, ,,55,70,24,DELAWARE,DEL,DEL,OH,OH,21434,21434,C,2,25,DELAWARE, , ,M,0,0,P,B,True,N, , , , ,0,0,0, , ,555007024, , ,374,378,359,383,43015,43015,STANSTED,DR,1516,MDELMR01516**C, ,STANSTED DR,STANSTED,DELAWARE,DELAWARE, ,145.568678360378
14064,801,785, ,,55,70,22,DELAWARE,DEL,DEL,OH,OH,21434,21434,C,2,25,DELAWARE, , ,M,0,0,P,B,True,N, , , , ,0,0,0, , ,555007022, , ,786,786,785,785,43015,43015,GRASSINGTON,XING,1515,MDELMR01515**C, ,GRASSINGTON XING,GRASSINGTON,DELAWARE,DELAWARE, ,72.9795348331458
14065,401,347, ,,55,70,25,DELAWARE,DEL,DEL,OH,OH,21434,21434,C,2,25,DELAWARE, , ,M,0,0,P,B,True,N, , , , ,0,0,0, , ,555007025, , ,354,354,347,353,43015,43015,STANSTED,DR,1516,MDELMR01516**C, ,STANSTED DR,STANSTED,DELAWARE,DELAWARE, ,70.700045394112
14066,2600,358, ,,41,71,2, ,DEL,DEL,OH,OH,21448,21448,C,2,55, ,DELAWARE TWP,DELAWARE TWP,T,0,0,P,B,True,N, , , , ,0,0,0, , ,541007102, , ,0,0,1320,862,43015,43015,BRAUMILLER,RD,92,TDELTR00092**C, ,BRAUMILLER RD,BRAUMILLER,DELAWARE TWP,DELAWARE TWP, ,606.345194337311
14067,802,668, ,,55,163,40,DELAWARE,DEL,DEL,OH,OH,21434,21434,C,2,25,DELAWARE, , ,M,0,0,P,B, ,N, , , , ,0,0,0, , ,255016340, , ,668,760,675,765,43015,43015,PATCH REEF,DR,1495,MDELMR01495**C, ,PATCH REEF DR,PATCH REEF,DELAWARE,DELAWARE, ,459.653585570192
14068,40,40, ,,55,163,29,DELAWARE,DEL,DEL,OH,OH,21434,21434,C,2,25,DELAWARE, , ,M,0,0,P,B, ,N, , , , ,0,0,0, , ,255016329, , ,40,40,0,0,43015,43015,CEDAR CREEK,CT,1517,MDELMR01517**C, ,CEDAR CREEK CT,CEDAR CREEK,DELAWARE,DELAWARE, ,45.0623459407846
